model_id,image_id,acquisition_date,N_valid,reference_crop_fraction,predicted_crop_fraction,signed_error,crop_FP,crop_FN,true_soil_pred_soil,true_soil_pred_crop,true_soil_pred_weed,true_soil_pred_dicot,true_soil_pred_grass,true_crop_pred_soil,true_crop_pred_crop,true_crop_pred_weed,true_crop_pred_dicot,true_crop_pred_grass,true_weed_pred_soil,true_weed_pred_crop,true_weed_pred_weed,true_weed_pred_dicot,true_weed_pred_grass,true_dicot_pred_soil,true_dicot_pred_crop,true_dicot_pred_weed,true_dicot_pred_dicot,true_dicot_pred_grass,true_grass_pred_soil,true_grass_pred_crop,true_grass_pred_weed,true_grass_pred_dicot,true_grass_pred_grass
M1,2016-05-23__bonirob_2016-05-23-10-52-28_3_frame129,2016-05-23,1251936,0.01901295273879815,0.017770077703652583,-0.001242875035145568,3349,4905,1183214,397,382,0,828,3273,18898,119,0,1513,19485,2952,13167,0,7708,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-52-28_3_frame134,2016-05-23,1251936,0.014198010121923165,0.021589761776959846,0.007391751655036681,12664,3410,1157296,1687,2046,0,1046,2456,14365,151,0,803,43192,10977,14690,0,3227,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-52-28_3_frame138,2016-05-23,1251936,0.030813076706796512,0.02603008460496383,-0.004782992101832681,1160,7148,1198903,507,573,0,196,4293,31428,951,0,1904,8628,653,2856,0,1044,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-52-28_3_frame142,2016-05-23,1251936,0.034008128211026764,0.031959301433939116,-0.002048826777087648,861,3426,1192149,861,425,0,256,2823,39150,104,0,499,13108,0,2275,0,286,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-52-28_3_frame145,2016-05-23,1251936,0.0,0.01711589090816144,0.01711589090816144,21428,0,1124824,712,1129,0,48,0,0,0,0,0,77667,20716,24378,0,2462,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-52-28_3_frame150,2016-05-23,1251936,0.007674513713161056,0.006775905477596299,-0.0008986082355647573,1855,2980,1217751,76,1216,0,153,2493,6628,166,0,321,10890,1779,9438,0,1025,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-52-28_3_frame171,2016-05-23,1251936,0.015092624543107634,0.03000872249060655,0.014916097947498916,25378,6704,1144756,174,406,0,747,3561,12191,1097,0,2046,27433,25204,8288,0,26033,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-52-28_3_frame175,2016-05-23,1251936,0.0021310993533215756,0.009643464202642947,0.007512364849321371,10938,1533,1148278,65,410,0,1569,650,1135,217,0,666,41017,10873,11984,0,35072,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-52-28_3_frame254,2016-05-23,1251936,0.0034658321192137615,0.014310635687447282,0.01084480356823352,15569,1992,1216358,87,44,0,73,1469,2347,0,0,523,11895,15482,1458,0,2200,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-52-28_3_frame257,2016-05-23,1251936,0.007851040308769777,0.007359801139994376,-0.0004912391687754009,1411,2026,1234961,38,78,0,8,2026,7803,0,0,0,4802,1373,743,0,104,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-52-28_3_frame263,2016-05-23,1251936,0.019129572118702552,0.016737277304910154,-0.0023922948137923977,111,3106,1209106,111,0,0,486,3066,20843,0,0,40,9281,0,5,0,8998,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-52-28_3_frame279,2016-05-23,1251936,0.05069348592899318,0.050392352324719475,-0.00030113360427370256,2816,3193,1169964,899,277,0,136,3193,60272,0,0,0,8522,1917,3879,0,2877,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-52-28_3_frame283,2016-05-23,1251936,0.014996772997980728,0.01169628479411088,-0.003300488203869847,92,4224,1224358,92,198,0,87,3290,14551,22,0,912,5322,0,1662,0,1442,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-52-28_3_frame285,2016-05-23,1251936,0.010280078214860823,0.004271783861155841,-0.006008294353704982,289,7811,1221545,289,44,0,183,4568,5059,745,98,2400,11156,0,641,0,5208,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-52-28_3_frame289,2016-05-23,1251936,0.009969359456074432,0.006846196610689364,-0.003123162845385068,498,4408,1232598,498,222,0,42,4160,8073,35,0,213,5007,0,899,0,189,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-52-28_3_frame292,2016-05-23,1251936,0.0037286251054366995,0.0028787414053114534,-0.000849883700125246,12,1076,1241438,12,93,0,0,1076,3592,0,0,0,4806,0,916,0,3,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame4,2016-05-23,1251936,0.03591477519617616,0.03385796079032794,-0.00205681440584822,702,3277,1204340,702,123,0,0,3032,41686,245,0,0,1047,0,746,0,15,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame6,2016-05-23,1251936,0.012546168494236128,0.01006840605270557,-0.0024777624415305583,183,3285,1226815,119,539,0,0,2363,12422,922,0,0,3783,64,4909,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame7,2016-05-23,1251936,0.024289580298034404,0.027673938603890294,0.0033843583058558897,6086,1849,1210228,690,160,0,1,1552,28560,297,0,0,3413,5396,1637,0,2,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame11,2016-05-23,1251936,0.025383885438233264,0.024542788129744652,-0.0008410973084886121,751,1804,1214283,746,330,0,23,1804,29975,0,0,0,3258,5,1409,0,103,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame25,2016-05-23,1251936,0.02383508422155765,0.026806482120491783,0.0029713978989341326,6497,2777,1190106,330,370,1,19,2777,27063,0,0,0,11604,6167,11526,664,1309,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame26,2016-05-23,1251936,0.020489865296628582,0.0160343659739795,-0.004455499322649083,103,5681,1214198,103,190,0,0,4946,19971,422,0,313,7179,0,4564,0,50,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame28,2016-05-23,1251936,0.01536979526109961,0.02074626817984306,0.00537647291874345,8815,2084,1201183,206,453,0,7,2084,17158,0,0,0,11746,8609,9527,0,963,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame30,2016-05-23,1251936,0.02540545203588682,0.024705735756460394,-0.000699716279426426,2937,3813,1204002,303,285,0,248,3294,27993,0,0,519,8474,2634,2930,0,1254,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame31,2016-05-23,1251936,0.005768665490887713,0.0039874242772793495,-0.0017812412136083639,112,2342,1227586,112,384,0,158,2101,4880,207,2,32,10479,0,3130,0,2865,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame38,2016-05-23,1251936,0.023044308974260665,0.02124948879175932,-0.001794820182501343,388,2635,1215792,278,135,0,0,2635,26215,0,0,0,3889,110,2882,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame39,2016-05-23,1251936,0.029920858574240216,0.02921874600618562,-0.0007021125680545977,1556,2435,1206362,1506,53,0,0,2405,35024,0,0,30,4417,50,1831,0,258,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame57,2016-05-23,1251936,0.0071193735143010506,0.005469129412366127,-0.0016502441019349235,15,2081,1232430,15,44,0,143,2068,6832,0,0,13,7009,0,282,0,3100,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame59,2016-05-23,1251936,0.03743881476369399,0.03593394550520154,-0.0015048692584924486,1310,3194,1197617,315,239,0,21,3194,43677,0,0,0,3638,995,1334,0,906,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame64,2016-05-23,1251936,0.0263751501674207,0.05136844055926182,0.02499329039184112,32882,1592,1125514,493,34,0,1854,1319,31428,0,0,273,24028,32389,7687,25,26892,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame66,2016-05-23,1251936,0.030445645783810035,0.029384888684405593,-0.001060757099404442,548,1876,1162364,548,43,0,962,1876,36240,0,0,0,8510,0,46,0,41347,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame71,2016-05-23,1251936,0.046329045574214654,0.04422350663292692,-0.0021055389412877323,710,3346,1187100,710,128,0,48,3346,54655,0,0,0,4529,0,950,0,470,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame72,2016-05-23,1251936,0.034219800373182015,0.031523176903611685,-0.0026966234695703292,338,3714,1190788,338,0,0,653,3680,39127,0,0,34,11564,0,38,0,5714,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame74,2016-05-23,1251936,0.0,0.02377996958310968,0.02377996958310968,29771,0,1148724,308,156,0,1410,0,0,0,0,0,23302,29463,10545,0,38028,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame75,2016-05-23,1251936,0.02384147432456611,0.060043804156122996,0.036202329831556884,47067,1744,1139001,745,6,0,696,1462,28104,277,0,5,12636,46322,7351,60,15271,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame78,2016-05-23,1251936,0.03382840656391381,0.03249447256089768,-0.001333934003016131,1293,2963,1203691,380,41,0,2,2963,39388,0,0,0,3274,913,1219,0,65,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame85,2016-05-23,1251936,0.05659075224292615,0.050285318099327764,-0.006305434143598389,517,8411,1179273,517,0,0,20,6357,62437,0,0,2054,792,0,178,0,308,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame90,2016-05-23,1251936,0.060623706004140784,0.05793347263757892,-0.0026902333665618644,1016,4384,1172886,1016,89,0,0,4346,71513,38,0,0,1527,0,231,0,290,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame91,2016-05-23,1251936,0.07971973008204893,0.0779209160851673,-0.0017988139968816291,1354,3606,1149998,1354,15,0,0,3606,96198,0,0,0,545,0,220,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame94,2016-05-23,1251936,0.04239354088387905,0.03954754875648595,-0.0028459921273930947,336,3899,1198524,336,0,0,2,3899,49175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame95,2016-05-23,1251936,0.07420507118574751,0.07289030749175676,-0.0013147636939907503,1305,2951,1157401,1305,2,0,0,2951,89949,0,0,0,294,0,34,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame96,2016-05-23,1251936,0.10251562380185568,0.10111459371725072,-0.0014010300846049595,1254,3008,1121553,1254,13,0,1,3008,125335,0,0,0,568,0,204,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame101,2016-05-23,1251936,0.01913116964445467,0.018010505329345908,-0.0011206643151087624,294,1697,1225581,258,31,0,0,1697,22254,0,0,0,1424,36,655,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame115,2016-05-23,1251936,0.053533886716253865,0.051539375814738136,-0.001994510901515728,280,2777,1182290,247,20,0,0,2777,64244,0,0,0,1827,33,458,0,40,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame116,2016-05-23,1251936,0.02842317818163229,0.02666350356567748,-0.0017596746159548107,368,2571,1207082,368,98,0,16,2571,33013,0,0,0,5334,0,178,0,3276,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame126,2016-05-23,1251936,0.10611964189862741,0.10450773841474324,-0.0016119034838841667,1388,3406,1111707,1275,100,0,77,3406,129449,0,0,0,3114,113,1331,0,1364,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame135,2016-05-23,1251936,0.01623166040436572,0.014961627431434196,-0.0012700329729315243,532,2122,1230534,532,33,0,0,2122,18199,0,0,0,441,0,75,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame139,2016-05-23,1251936,0.05149464509367891,0.05038755974746313,-0.001107085346215779,1342,2728,1184267,1031,79,0,0,2728,61740,0,0,0,1047,311,733,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame140,2016-05-23,1251936,0.06567108861794853,0.063388224318176,-0.002282864299772522,1615,4473,1166587,1615,8,0,0,4473,77743,0,0,0,933,0,577,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame141,2016-05-23,1251936,0.04205486542443064,0.039990862152697905,-0.0020640032717327353,812,3396,1195470,726,38,0,0,3396,49254,0,0,0,2364,86,541,0,61,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame148,2016-05-23,1251936,0.019397956445057894,0.01735232471947448,-0.0020456317255834154,375,2936,1224136,375,3,0,0,2935,21349,0,0,1,2693,0,361,0,83,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame150,2016-05-23,1251936,0.06401844822738542,0.06223401196227283,-0.001784436265112592,895,3129,1170698,895,4,0,1,3129,77018,0,0,0,132,0,43,0,16,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame168,2016-05-23,1251936,0.021003469825933593,0.01892429005955576,-0.002079179766377833,385,2988,1223130,385,34,0,0,2988,23307,0,0,0,1673,0,419,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame175,2016-05-23,1251936,0.016774819160084862,0.015367398972471436,-0.001407420187613426,390,2152,1229130,205,15,0,2,2152,18849,0,0,0,852,185,514,0,32,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame179,2016-05-23,1251936,0.015911356491066637,0.014167657132632978,-0.001743699358433659,542,2725,1229405,244,22,0,0,2725,17195,0,0,0,1602,298,445,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame183,2016-05-23,1251936,0.026704240472356415,0.025482133271988346,-0.0012221072003680694,1471,3001,1212879,1108,59,0,88,2975,30431,26,0,0,2700,363,944,0,363,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame189,2016-05-23,1251936,0.02541503719039951,0.02360024793599673,-0.0018147892544027808,585,2857,1213667,585,20,0,12,2857,28961,0,0,0,4134,0,1051,0,649,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame198,2016-05-23,1251936,0.012380025816016153,0.009696182552462745,-0.0026838432635534083,58,3418,1233926,30,58,0,2,3418,12081,0,0,0,1727,28,634,0,32,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame203,2016-05-23,1251936,0.0320575492676942,0.03000792372773049,-0.0020496255399637085,404,2970,1210058,404,15,0,22,2955,37164,15,0,0,920,0,355,0,28,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame211,2016-05-23,1251936,0.03379565728599545,0.03181073153899241,-0.0019849257470030413,486,2971,1207821,486,20,0,0,2971,39339,0,0,0,670,0,629,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame218,2016-05-23,1251936,0.034540903049357155,0.031580687830687834,-0.002960215218669321,480,4186,1205154,257,29,0,2,4167,39057,19,0,0,1739,223,1203,0,86,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame220,2016-05-23,1251936,0.012515016742069882,0.01076892109500805,-0.0017460956470618308,100,2286,1231066,100,110,0,28,2214,13382,72,0,0,3711,0,986,0,267,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame225,2016-05-23,1251936,0.04148854254530583,0.03952837844746057,-0.00196016409784526,429,2883,1198749,429,20,0,11,2859,49058,0,0,24,722,0,64,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame231,2016-05-23,1251936,0.0722760588400685,0.07087822380696777,-0.0013978350331007305,1514,3264,1157019,1222,42,0,3,3264,87221,0,0,0,2033,292,775,0,65,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame248,2016-05-23,1251936,0.08445559517419421,0.08320633003604018,-0.0012492651381540293,1848,3412,1143007,1848,117,0,0,3196,102321,0,0,216,796,0,399,0,36,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame253,2016-05-23,1251936,0.087672213276078,0.08532944176060119,-0.0023427715154768214,1697,4630,1138307,1697,16,0,6,4630,105130,0,0,0,1843,0,140,0,167,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame254,2016-05-23,1251936,0.08625041535669555,0.08528870485392225,-0.0009617105027732997,1569,2773,1140395,1569,179,0,43,2773,105207,0,0,0,1518,0,149,0,103,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame259,2016-05-23,1251936,0.0955719781202873,0.09558715461493239,1.5176494645094407e-05,2476,2457,1127381,2476,15,0,5,2457,117193,0,0,0,1742,0,525,0,142,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame264,2016-05-23,1251936,0.057050839659535314,0.055113040922219664,-0.0019377987373156505,676,3102,1178594,676,76,0,0,3102,68322,0,0,0,569,0,597,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame270,2016-05-23,1251936,0.016645419574163534,0.015672526391125426,-0.000972893183038108,721,1939,1227876,105,33,0,0,1939,18900,0,0,0,1748,616,719,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame273,2016-05-23,1251936,0.061781912174424254,0.06129147176852491,-0.0004904404058993436,1366,1980,1171830,1071,4,0,19,1971,75367,9,0,0,873,295,409,0,88,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame278,2016-05-23,1251936,0.04727238453083864,0.04549513713161056,-0.0017772473992280768,896,3121,1190323,612,3,0,203,3121,56061,0,0,0,1217,284,34,0,78,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame279,2016-05-23,1251936,0.04063786008230453,0.039925363596861184,-0.0007124964854433452,648,1540,1197521,533,15,0,64,1540,49336,0,0,0,1893,115,825,0,94,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame283,2016-05-23,1251936,0.03055507629782992,0.028499060654857758,-0.002056015642972163,575,3149,1211414,324,12,0,0,3149,35104,0,0,0,1201,251,481,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-10-57-33_4_frame303,2016-05-23,1251936,0.019774173759681005,0.017863532960151318,-0.0019106407995296872,163,2555,1226177,163,9,0,11,2555,22201,0,0,0,748,0,14,0,58,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame9,2016-05-23,1251936,0.034302072949415945,0.03244255297395394,-0.0018595199754620068,304,2632,1207674,304,44,0,0,2632,40312,0,0,0,740,0,230,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame15,2016-05-23,1251936,0.024803184827339418,0.023382185670833014,-0.0014209991565064042,131,1910,1218516,131,38,0,0,1910,29142,0,0,0,1368,0,831,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame20,2016-05-23,1251936,0.0034818073767349128,0.0020823748178820643,-0.0013994325588528485,75,1827,1245701,16,146,0,0,1827,2532,0,0,0,1241,59,413,0,1,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame29,2016-05-23,1251936,0.02954863507399739,0.028397617769598447,-0.0011510173043989443,545,1986,1212335,545,77,0,0,1986,35007,0,0,0,1127,0,795,0,64,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame30,2016-05-23,1251936,0.034544098100861384,0.033256492344656594,-0.0012876057562047905,1124,2736,1207178,1124,0,0,0,2736,40511,0,0,0,350,0,32,0,5,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame31,2016-05-23,1251936,0.020161573754568923,0.018276493367073078,-0.0018850803874958452,327,2687,1226000,327,0,0,0,2687,22554,0,0,0,303,0,60,0,5,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame34,2016-05-23,1251936,0.10510681057178642,0.10334154461569921,-0.0017652659560872114,2010,4220,1118107,2010,2,0,8,4211,127367,0,0,9,188,0,10,0,24,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame37,2016-05-23,1251936,0.023398959691230223,0.021541037241520334,-0.0018579224497098888,535,2861,1221329,535,25,0,0,2858,26433,0,0,3,425,0,328,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame60,2016-05-23,1251936,0.02788481200316949,0.026427868517240497,-0.0014569434859289937,349,2173,1216677,349,0,0,0,2173,32737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame62,2016-05-23,1251936,0.03996530174066406,0.038036289394985046,-0.001929012345679014,589,3004,1200623,589,46,0,0,3004,47030,0,0,0,236,0,408,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame69,2016-05-23,1251936,0.04594484063083097,0.043538966848145594,-0.0024058737826853777,425,3437,1192904,425,2,0,0,3437,54083,0,0,0,725,0,353,0,7,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame80,2016-05-23,1251936,0.03864734299516908,0.03615919663624978,-0.0024881463589193006,244,3359,1193839,244,10,0,79,3359,45025,0,0,0,3786,0,303,0,5291,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame84,2016-05-23,1251936,0.03942453927357309,0.0377623137284973,-0.0016622255450757864,423,2504,1201448,423,18,0,0,2504,46853,0,0,0,527,0,163,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame89,2016-05-23,1251936,0.012942354880760678,0.011233002325997495,-0.0017093525547631824,328,2468,1233633,22,0,0,0,2468,13735,0,0,0,1360,306,412,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame90,2016-05-23,1251936,0.022445236817217492,0.02073268921095008,-0.001712547606267413,427,2571,1220840,427,146,0,0,2571,25529,0,0,0,1289,0,1134,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame93,2016-05-23,1251936,0.025572393476982848,0.02420810648467653,-0.0013642869923063163,796,2504,1218679,796,0,0,0,2504,29511,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame105,2016-05-23,1251936,0.02494536461927766,0.022956445057894334,-0.0019889195613833274,407,2897,1217947,287,6,0,0,2897,28333,0,0,0,1594,120,752,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame108,2016-05-23,1251936,0.010564437798737315,0.009288014722797331,-0.001276423075939984,120,1718,1237639,120,1,0,0,1718,11508,0,0,0,697,0,232,0,21,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame112,2016-05-23,1251936,0.03502495335224804,0.032783624722030516,-0.0022413286302175248,404,3210,1205925,404,15,0,21,3210,40639,0,0,0,1424,0,279,0,19,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame116,2016-05-23,1251936,0.04093979244945428,0.03909385144288526,-0.0018459410065690199,362,2673,1197999,362,16,0,0,2673,48581,0,0,0,1447,0,107,0,751,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame117,2016-05-23,1251936,0.03138658845180584,0.02921555095468139,-0.0021710374971244534,195,2913,1210906,195,76,0,0,2913,36381,0,0,0,688,0,777,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame131,2016-05-23,1251936,0.05337653042967053,0.05060961582700713,-0.0027669146026633937,792,4256,1182872,792,2,0,7,4256,62568,0,0,0,977,0,231,0,231,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame144,2016-05-23,1251936,0.02105379188712522,0.019846062418526187,-0.0012077294685990322,314,1826,1222125,314,22,0,0,1826,24532,0,0,0,2032,0,914,0,171,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame149,2016-05-23,1251936,0.008205691025739335,0.01060916851979654,0.0024034774940572042,4045,1036,1229299,107,60,0,3,1036,9237,0,0,0,4681,3938,1472,89,2014,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame155,2016-05-23,1251936,0.03915216113283746,0.03739009022825448,-0.0017620709045829824,932,3138,1201202,502,7,0,0,3138,45878,0,0,0,657,430,122,0,0,0,0,0,0,0,0,0,0,0,0
M1,2016-05-23__bonirob_2016-05-23-11-02-39_5_frame164,2016-05-23,1251936,0.011927127265291517,0.010433440687063875,-0.0014936865782276421,36,1906,1234571,30,89,0,0,1906,13026,0,0,0,1262,6,1046,0,0,0,0,0,0,0,0,0,0,0,0
