image_id,acquisition_date,sequence_id,frame_index,n_valid_pixels,reference_crop_fraction,hard_crop_fraction,soft_crop_fraction,hard_signed_error,hard_absolute_error,hard_squared_error,soft_signed_error,soft_absolute_error,soft_squared_error
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame140,2016-05-23,bonirob_2016-05-23-10-42-16_1,140,1251936,0.10496622830560029,0.11100647317434757,0.10954032205390378,0.006040244868747283,0.006040244868747283,3.6484558074427875e-05,0.00457409374830349,0.00457409374830349,2.092233361826907e-05
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame150,2016-05-23,bonirob_2016-05-23-10-42-16_1,150,1251936,0.04495437466451959,0.046281918564527263,0.04558709789080435,0.001327543900007673,0.001327543900007673,1.7623728064475825e-06,0.0006327232262847565,0.0006327232262847565,4.0033868108019123e-07
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame154,2016-05-23,bonirob_2016-05-23-10-42-16_1,154,1251936,0.09725736778876876,0.09714314469749252,0.09693005835552819,-0.0001142230912762332,0.0001142230912762332,1.3046914580698702e-08,-0.00032730943324056627,0.00032730943324056627,1.0713146508826071e-07
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame155,2016-05-23,bonirob_2016-05-23-10-42-16_1,155,1251936,0.12070185696393426,0.12629559338496538,0.1255046050828153,0.005593736421031115,0.005593736421031115,3.1289887147969986e-05,0.0048027481188810395,0.0048027481188810395,2.3066389493415364e-05
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame158,2016-05-23,bonirob_2016-05-23-10-42-16_1,158,1251936,0.1013765879405976,0.10584007489200727,0.10547695224417694,0.004463486951409662,0.004463486951409662,1.9922715765404317e-05,0.0041003643035793375,0.0041003643035793375,1.6812987422067665e-05
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame160,2016-05-23,bonirob_2016-05-23-10-42-16_1,160,1251936,0.09297520001022416,0.09460547504025765,0.09421038817554804,0.00163027503003349,0.00163027503003349,2.657796673550697e-06,0.0012351881653238778,0.0012351881653238778,1.525689803756167e-06
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame164,2016-05-23,bonirob_2016-05-23-10-42-16_1,164,1251936,0.11251214119571608,0.1169668417554891,0.11644832668765999,0.0044547005597730255,0.0044547005597730255,1.9844357077242105e-05,0.003936185491943911,0.003936185491943911,1.549355622698973e-05
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame180,2016-05-23,bonirob_2016-05-23-10-42-16_1,180,1251936,0.0,0.10417784934693147,0.1024447899291372,0.10417784934693147,0.10417784934693147,0.01085302429455195,0.1024447899291372,0.1024447899291372,0.010494934983625052
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame185,2016-05-23,bonirob_2016-05-23-10-42-16_1,185,1251936,0.13341017432201008,0.13757891777215447,0.13757869438593867,0.0041687434501443965,0.0041687434501443965,1.7378421953121805e-05,0.0041685200639285935,0.0041685200639285935,1.7376559523375245e-05
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame187,2016-05-23,bonirob_2016-05-23-10-42-16_1,187,1251936,0.1281806737724612,0.13384310380083328,0.1307665961139814,0.0056624300283720785,0.0056624300283720785,3.206311382620982e-05,0.0025859223415201915,0.0025859223415201915,6.68699435637327e-06
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame189,2016-05-23,bonirob_2016-05-23-10-42-16_1,189,1251936,0.09610315543286557,0.0990577793114025,0.09754941462100253,0.002954623878536927,0.002954623878536927,8.729802263620595e-06,0.0014462591881369558,0.0014462591881369558,2.0916656392705662e-06
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame193,2016-05-23,bonirob_2016-05-23-10-42-16_1,193,1251936,0.04533139074201876,0.045397688060731536,0.04531922918201163,6.629731871277827e-05,6.629731871277827e-05,4.395334468503701e-09,-1.2161560007127592e-05,1.2161560007127592e-05,1.4790354180696527e-10
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame194,2016-05-23,bonirob_2016-05-23-10-42-16_1,194,1251936,0.0,0.11554903765048692,0.11076795655441214,0.11554903765048692,0.11554903765048692,0.013351580101953643,0.11076795655441214,0.11076795655441214,0.012269540199240135
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame200,2016-05-23,bonirob_2016-05-23-10-42-16_1,200,1251936,0.11818575390435294,0.12174584004294149,0.12101444405209402,0.0035600861385885474,0.0035600861385885474,1.2674213314170314e-05,0.002828690147741078,0.002828690147741078,8.001487951927441e-06
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame204,2016-05-23,bonirob_2016-05-23-10-42-16_1,204,1251936,0.08560421618996499,0.0884853538839046,0.08679255843275327,0.00288113769393962,0.00288113769393962,8.300954411439711e-06,0.0011883422427882845,0.0011883422427882845,1.41215728599509e-06
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame217,2016-05-23,bonirob_2016-05-23-10-42-16_1,217,1251936,0.10415149017202158,0.09421647751961762,0.09299795202174474,-0.009935012652403957,0.009935012652403957,9.870447640342671e-05,-0.011153538150276837,0.011153538150276837,0.00012440141326968085
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame218,2016-05-23,bonirob_2016-05-23-10-42-16_1,218,1251936,0.1297502428239143,0.13841841755489098,0.1373175644379995,0.008668174730976669,0.008668174730976669,7.513725316674245e-05,0.007567321614085187,0.007567321614085187,5.726435641100084e-05
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame219,2016-05-23,bonirob_2016-05-23-10-42-16_1,219,1251936,0.0,0.06797232446387036,0.06645187570534616,0.06797232446387036,0.06797232446387036,0.0046202368930216686,0.06645187570534616,0.06645187570534616,0.0044158517847587755
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame230,2016-05-23,bonirob_2016-05-23-10-42-16_1,230,1251936,0.10265540730516576,0.09660318099327761,0.09474937575197172,-0.006052226311888148,0.006052226311888148,3.6629443330311214e-05,-0.00790603155319404,0.00790603155319404,6.250533492009976e-05
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame231,2016-05-23,bonirob_2016-05-23-10-42-16_1,231,1251936,0.049282870689875524,0.05384300794928814,0.05247425467657704,0.004560137259412615,0.004560137259412615,2.0794851824683196e-05,0.003191383986701518,0.003191383986701518,1.0184931750574876e-05
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame232,2016-05-23,bonirob_2016-05-23-10-42-16_1,232,1251936,0.0,0.07096289267182987,0.06906847939438833,0.07096289267182987,0.07096289267182987,0.005035732136353646,0.06906847939438833,0.06906847939438833,0.004770454845853045
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame240,2016-05-23,bonirob_2016-05-23-10-42-16_1,240,1251936,0.12234650972573678,0.12636109194080208,0.12563495082029585,0.0040145822150653016,0.0040145822150653016,1.611687036151862e-05,0.003288441094559072,0.003288441094559072,1.0813844832384868e-05
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame253,2016-05-23,bonirob_2016-05-23-10-42-16_1,253,1251936,0.09275154640492805,0.09512067709531477,0.09375624629458634,0.002369130690386717,0.002369130690386717,5.612780228132243e-06,0.0010046998896582893,0.0010046998896582893,1.0094218682793787e-06
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame254,2016-05-23,bonirob_2016-05-23-10-42-16_1,254,1251936,0.030652525368708945,0.029745929504383612,0.02945704846316222,-0.0009065958643253332,0.0009065958643253332,8.219160612117979e-07,-0.0011954769055467253,0.0011954769055467253,1.4291650316955738e-06
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame261,2016-05-23,bonirob_2016-05-23-10-42-16_1,261,1251936,0.06713921478414232,0.06893723001814789,0.06753194601783799,0.001798015234005565,0.001798015234005565,3.2328587817160866e-06,0.0003927312336956673,0.0003927312336956673,1.5423782192012085e-07
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame266,2016-05-23,bonirob_2016-05-23-10-42-16_1,266,1251936,0.0605614024998083,0.061440840426347676,0.060860872441191746,0.0008794379265393767,0.0008794379265393767,7.734110666358782e-07,0.000299469941383447,0.000299469941383447,8.968224579220519e-08
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame274,2016-05-23,bonirob_2016-05-23-10-42-16_1,274,1251936,0.0,0.14026994990159242,0.13424690612052967,0.14026994990159242,0.14026994990159242,0.019675658845395246,0.13424690612052967,0.13424690612052967,0.018022231802934306
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame277,2016-05-23,bonirob_2016-05-23-10-42-16_1,277,1251936,0.10582090458298188,0.11203128594432943,0.10998572532511831,0.00621038136134755,0.00621038136134755,3.856883665337305e-05,0.004164820742136435,0.004164820742136435,1.734573181412989e-05
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame280,2016-05-23,bonirob_2016-05-23-10-42-16_1,280,1251936,0.0,0.05085164097845257,0.05004598020845608,0.05085164097845257,0.05085164097845257,0.0025858893902014368,0.05004598020845608,0.05004598020845608,0.0025046001350251777
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame281,2016-05-23,bonirob_2016-05-23-10-42-16_1,281,1251936,0.020298960969250823,0.020648819108964038,0.02038727051098218,0.0003498581397132147,0.0003498581397132147,1.2240071792359127e-07,8.830954173135591e-05,8.830954173135591e-05,7.79857516080209e-09
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame286,2016-05-23,bonirob_2016-05-23-10-42-16_1,286,1251936,0.04950332924366741,0.04953927357309,0.049239466431259045,3.594432942258946e-05,3.594432942258946e-05,1.2919948176396304e-09,-0.0002638628124083664,0.0002638628124083664,6.962358377205276e-08
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame292,2016-05-23,bonirob_2016-05-23-10-42-16_1,292,1251936,0.056625099046596634,0.05476557907113463,0.05280706793579043,-0.0018595199754620068,0.0018595199754620068,3.4578145391422224e-06,-0.003818031110806204,0.003818031110806204,1.4577361563084056e-05
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame293,2016-05-23,bonirob_2016-05-23-10-42-16_1,293,1251936,0.0,0.07281522378140735,0.07173071580312004,0.07281522378140735,0.07281522378140735,0.005302056814336431,0.07173071580312004,0.07173071580312004,0.005145295589627975
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame294,2016-05-23,bonirob_2016-05-23-10-42-16_1,294,1251936,0.0,0.09233539094650206,0.08989434046802203,0.09233539094650206,0.09233539094650206,0.008525824421243375,0.08989434046802203,0.08989434046802203,0.008080992448180663
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame295,2016-05-23,bonirob_2016-05-23-10-42-16_1,295,1251936,0.0012013393655905733,0.0011062865833397235,0.0013459330490940829,-9.50527822508498e-05,9.50527822508498e-05,9.035031413627466e-09,0.00014459368350350959,0.00014459368350350959,2.09073333091131e-08
2016-05-23__bonirob_2016-05-23-10-42-16_1_frame304,2016-05-23,bonirob_2016-05-23-10-42-16_1,304,1251936,0.0,0.023748019068067377,0.023399362606537497,0.023748019068067377,0.023748019068067377,0.0005639684096572917,0.023399362606537497,0.023399362606537497,0.0005475301703922254
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame7,2016-05-23,bonirob_2016-05-23-10-47-22_2,7,1251936,0.0,0.07404052603327965,0.07280609363200259,0.07404052603327965,0.07404052603327965,0.0054819994952847615,0.07280609363200259,0.07280609363200259,0.005300727269951928
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame15,2016-05-23,bonirob_2016-05-23-10-47-22_2,15,1251936,0.03906349845359507,0.041927063364261434,0.04095214139421393,0.0028635649106663608,0.0028635649106663608,8.200003997599643e-06,0.0018886429406188565,0.0018886429406188565,3.5669721571494416e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame24,2016-05-23,bonirob_2016-05-23-10-47-22_2,24,1251936,0.038956464228203355,0.03828789970094318,0.03811468510363086,-0.0006685645272601765,0.0006685645272601765,4.4697852711062324e-07,-0.000841779124572492,0.000841779124572492,7.08592094566031e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame26,2016-05-23,bonirob_2016-05-23-10-47-22_2,26,1251936,0.02906138971960228,0.028267419420801063,0.028233062855346092,-0.0007939702988012179,0.0007939702988012179,6.303888353784952e-07,-0.0008283268642561882,0.0008283268642561882,6.861253940484897e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame43,2016-05-23,bonirob_2016-05-23-10-47-22_2,43,1251936,0.04726439690207806,0.04940827646141656,0.04878310862356092,0.0021438795593385004,0.0021438795593385004,4.596219564949443e-06,0.0015187117214828585,0.0015187117214828585,2.306485292969428e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame44,2016-05-23,bonirob_2016-05-23-10-47-22_2,44,1251936,0.017989737494568413,0.01738507399739284,0.0173348756045081,-0.0006046634971755734,0.0006046634971755734,3.6561794481659463e-07,-0.0006548618900603133,0.0006548618900603133,4.2884409505336583e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame47,2016-05-23,bonirob_2016-05-23-10-47-22_2,47,1251936,0.0035608849014646116,0.003062456866804693,0.0032058782817556064,-0.0004984280346599186,0.0004984280346599186,2.48430505734949e-07,-0.0003550066197090052,0.0003550066197090052,1.2602970003721423e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame67,2016-05-23,bonirob_2016-05-23-10-47-22_2,67,1251936,0.03489555376632671,0.03388112491373361,0.033647948678117566,-0.001014428852593105,0.001014428852593105,1.0290658969733637e-06,-0.0012476050882091472,0.0012476050882091472,1.556518456125354e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame68,2016-05-23,bonirob_2016-05-23-10-47-22_2,68,1251936,0.09191444291081972,0.09237293280167676,0.09175716401919264,0.0004584898908570334,0.0004584898908570334,2.102129800180944e-07,-0.0001572788916270884,0.0001572788916270884,2.473664975144542e-08
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame69,2016-05-23,bonirob_2016-05-23-10-47-22_2,69,1251936,0.07101161720726938,0.07080074380799019,0.07056697689057435,-0.00021087339927919335,0.00021087339927919335,4.44675905235621e-08,-0.00044464031669502746,0.00044464031669502746,1.9770501123065432e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame70,2016-05-23,bonirob_2016-05-23-10-47-22_2,70,1251936,0.011953486440201416,0.010423855532551185,0.010116185388598853,-0.0015296309076502316,0.0015296309076502316,2.339770713638871e-06,-0.0018373010516025638,0.0018373010516025638,3.375675154219887e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame78,2016-05-23,bonirob_2016-05-23-10-47-22_2,78,1251936,0.12079850727193722,0.1239384441377195,0.12340058132674891,0.003139936865782275,0.003139936865782275,9.859203521098617e-06,0.0026020740548116927,0.0026020740548116927,6.770789386724164e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame82,2016-05-23,bonirob_2016-05-23-10-47-22_2,82,1251936,0.0820145758249623,0.08271828591876901,0.08237999883659551,0.0007037100938067087,0.0007037100938067087,4.952078961254467e-07,0.0003654230116332119,0.0003654230116332119,1.3353397743108652e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame86,2016-05-23,bonirob_2016-05-23-10-47-22_2,86,1251936,0.08359852260818444,0.08371913580246913,0.08348716018365275,0.00012061319428469108,0.00012061319428469108,1.4547542635556637e-08,-0.00011136242453169132,0.00011136242453169132,1.2401589597576644e-08
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame89,2016-05-23,bonirob_2016-05-23-10-47-22_2,89,1251936,0.039648192878869205,0.03854030876977737,0.03860466643079586,-0.0011078841090918362,0.0011078841090918362,1.2274071991782116e-06,-0.0010435264480733453,0.0010435264480733453,1.0889474478285722e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame91,2016-05-23,bonirob_2016-05-23-10-47-22_2,91,1251936,0.10940655113360427,0.11070773585870204,0.11007619881340429,0.0013011847250977704,0.0013011847250977704,1.6930816888277602e-06,0.0006696476798000173,0.0006696476798000173,4.4842801506154647e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame95,2016-05-23,bonirob_2016-05-23-10-47-22_2,95,1251936,0.03011336042737009,0.02924191012959129,0.029129984686974614,-0.0008714502977788009,0.0008714502977788009,7.594256214987608e-07,-0.0009833757403954757,0.0009833757403954757,9.6702784679835e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame99,2016-05-23,bonirob_2016-05-23-10-47-22_2,99,1251936,0.03225803874958464,0.030790711346266902,0.030847982689171285,-0.0014673274033177378,0.0014673274033177378,2.153049708527175e-06,-0.0014100560604133547,0.0014100560604133547,1.9882580935084303e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame102,2016-05-23,bonirob_2016-05-23-10-47-22_2,102,1251936,0.07179520358868186,0.07182955039235232,0.07164840647336641,3.434680367046805e-05,3.434680367046805e-05,1.1797029223776777e-09,-0.00014679711531544182,0.00014679711531544182,2.1549393064935123e-08
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame104,2016-05-23,bonirob_2016-05-23-10-47-22_2,104,1251936,0.13316814917056463,0.13555085882984433,0.1352476830487311,0.002382709659279697,0.002382709659279697,5.67730532042477e-06,0.0020795338781664785,0.0020795338781664785,4.3244611504421145e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame115,2016-05-23,bonirob_2016-05-23-10-47-22_2,115,1251936,0.08926255016230862,0.0895564949006978,0.08904991650927434,0.00029394473838917357,0.00029394473838917357,8.640350922667969e-08,-0.00021263365303428317,0.00021263365303428317,4.521307040270392e-08
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame133,2016-05-23,bonirob_2016-05-23-10-47-22_2,133,1251936,0.09597774966132454,0.09919436776320835,0.09799379714255543,0.0032166181018838114,0.0032166181018838114,1.0346632013366613e-05,0.0020160474812308954,0.0020160474812308954,4.0644474465774376e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame139,2016-05-23,bonirob_2016-05-23-10-47-22_2,139,1251936,0.05693741533113514,0.05536864504255808,0.055046066510111916,-0.0015687702885770552,0.0015687702885770552,2.461040218322137e-06,-0.0018913488210232227,0.0018913488210232227,3.5772003627859344e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame140,2016-05-23,bonirob_2016-05-23-10-47-22_2,140,1251936,0.10579534417094803,0.10878990619328784,0.10874340149915174,0.002994562022339803,0.002994562022339803,8.96740170563985e-06,0.0029480573282037043,0.0029480573282037043,8.691042010375563e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame143,2016-05-23,bonirob_2016-05-23-10-47-22_2,143,1251936,0.013084534672698924,0.012336892620709045,0.012204275401165986,-0.0007476420519898792,0.0007476420519898792,5.589686379036372e-07,-0.000880259271532938,0.000880259271532938,7.748563851196987e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame144,2016-05-23,bonirob_2016-05-23-10-47-22_2,144,1251936,0.0430269598445927,0.04252453799555249,0.042374172800212793,-0.0005024218490402091,0.0005024218490402091,2.5242771439298264e-07,-0.0006527870443799044,0.0006527870443799044,4.261309253102513e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame146,2016-05-23,bonirob_2016-05-23-10-47-22_2,146,1251936,0.030918513406436112,0.02984417733813869,0.02998835637714318,-0.001074336068297422,0.001074336068297422,1.1541979876447629e-06,-0.0009301570292929336,0.0009301570292929336,8.651920991430553e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame157,2016-05-23,bonirob_2016-05-23-10-47-22_2,157,1251936,0.07187827492779184,0.0715723487462618,0.07153854099491457,-0.00030592618153003903,0.00030592618153003903,9.35908285455504e-08,-0.00033973393287727027,0.00033973393287727027,1.1541914514825759e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame163,2016-05-23,bonirob_2016-05-23-10-47-22_2,163,1251936,0.100979602791197,0.09967841806609923,0.09916454773167498,-0.0013011847250977704,0.0013011847250977704,1.6930816888277602e-06,-0.0018150550595220222,0.0018150550595220222,3.2944248690964915e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame175,2016-05-23,bonirob_2016-05-23-10-47-22_2,175,1251936,0.06760010096362754,0.0673524844720497,0.06695886536375564,-0.00024761649157784005,0.00024761649157784005,6.131392690131853e-08,-0.0006412355998718922,0.0006412355998718922,4.111830945430654e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame190,2016-05-23,bonirob_2016-05-23-10-47-22_2,190,1251936,0.06455202182859188,0.06481082100043453,0.06470414492954796,0.0002587991718426552,0.0002587991718426552,6.697701134644418e-08,0.00015212310095608084,0.00015212310095608084,2.314143784449396e-08
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame191,2016-05-23,bonirob_2016-05-23-10-47-22_2,191,1251936,0.08511856836132198,0.06220605526161082,0.06259415785973982,-0.02291251309971116,0.02291251309971116,0.0005249832565444355,-0.02252441050158216,0.02252441050158216,0.0005073490684437846
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame200,2016-05-23,bonirob_2016-05-23-10-47-22_2,200,1251936,0.11429497993507655,0.11663136134754493,0.11605110823176228,0.0023363814124683774,0.0023363814124683774,5.4586781045277304e-06,0.0017561282966857272,0.0017561282966857272,3.0839865944203137e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame206,2016-05-23,bonirob_2016-05-23-10-47-22_2,206,1251936,0.11996140377782889,0.12219234849065767,0.12159838763650524,0.0022309447128287807,0.0022309447128287807,4.9771143116986905e-06,0.0016369838586763469,0.0016369838586763469,2.679716153566902e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame207,2016-05-23,bonirob_2016-05-23-10-47-22_2,207,1251936,0.1913244766505636,0.0888583761470235,0.08760283301299869,-0.1024661005035401,0.1024661005035401,0.010499301752401581,-0.1037216436375649,0.1037216436375649,0.010758179358878009
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame209,2016-05-23,bonirob_2016-05-23-10-47-22_2,209,1251936,0.04953128594432942,0.048876300385962225,0.04833718491509581,-0.0006549855583671965,0.0006549855583671965,4.290060816695882e-07,-0.0011941010292336116,0.0011941010292336116,1.4258772680167705e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame215,2016-05-23,bonirob_2016-05-23-10-47-22_2,215,1251936,0.07918056514071006,0.08005041791273676,0.07989265855019206,0.0008698527720266969,0.0008698527720266969,7.566438450025287e-07,0.0007120934094820008,0.0007120934094820008,5.070770238277005e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame218,2016-05-23,bonirob_2016-05-23-10-47-22_2,218,1251936,0.10149160979474989,0.10286068936431256,0.1026635865887167,0.00136907956956267,0.00136907956956267,1.8743788677939059e-06,0.001171976793966814,0.001171976793966814,1.3735296055967322e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame220,2016-05-23,bonirob_2016-05-23-10-47-22_2,220,1251936,0.11497792219410577,0.1168198693862945,0.11614440373776652,0.0018419471921887337,0.0018419471921887337,3.3927694588119598e-06,0.0011664815436607523,0.0011664815436607523,1.3606791917011715e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame221,2016-05-23,bonirob_2016-05-23-10-47-22_2,221,1251936,0.06406317894844465,0.06349445978069167,0.06341976985271573,-0.0005687191677529874,0.0005687191677529874,3.2344149176965056e-07,-0.0006434090957289224,0.0006434090957289224,4.1397526446670957e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame231,2016-05-23,bonirob_2016-05-23-10-47-22_2,231,1251936,0.08330537663267132,0.08385173043989469,0.0835292593100227,0.0005463538072233709,0.0005463538072233709,2.985024826674723e-07,0.000223882677351378,0.000223882677351378,5.012345321802123e-08
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame236,2016-05-23,bonirob_2016-05-23-10-47-22_2,236,1251936,0.029236318789458884,0.028003827671702067,0.02779425551705746,-0.001232491117756817,0.001232491117756817,1.519034355349448e-06,-0.0014420632724014247,0.0014420632724014247,2.0795464816091057e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame238,2016-05-23,bonirob_2016-05-23-10-47-22_2,238,1251936,0.050766173350714414,0.04995063645425964,0.049719891919856284,-0.0008155368964547702,0.0008155368964547702,6.651004294790785e-07,-0.00104628143085813,0.00104628143085813,1.0947048325585359e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame239,2016-05-23,bonirob_2016-05-23-10-47-22_2,239,1251936,0.07477139406487232,0.07495271323773739,0.07444874766740076,0.0001813191728650687,0.0001813191728650687,3.287664244847267e-08,-0.0003226463974715654,0.0003226463974715654,1.0410069780137938e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame244,2016-05-23,bonirob_2016-05-23-10-47-22_2,244,1251936,0.0763058175497789,0.0770606484676533,0.07650260679540664,0.0007548309178743995,0.0007548309178743995,5.697697145791085e-07,0.00019678924562774314,0.00019678924562774314,3.872600719473622e-08
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame248,2016-05-23,bonirob_2016-05-23-10-47-22_2,248,1251936,0.06750824323288092,0.0674427446770442,0.06703478061102974,-6.549855583672104e-05,6.549855583672104e-05,4.2900608166960635e-09,-0.0004734626218511756,0.0004734626218511756,2.241668542901893e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame254,2016-05-23,bonirob_2016-05-23-10-47-22_2,254,1251936,0.02295484753214222,0.02124389745162692,0.021274524714188406,-0.0017109500805152986,0.0017109500805152986,2.9273501780153068e-06,-0.0016803228179538138,0.0016803228179538138,2.8234847725362455e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame256,2016-05-23,bonirob_2016-05-23-10-47-22_2,256,1251936,0.08818342151675485,0.0877928264703627,0.08733243655110773,-0.0003905950463921476,0.0003905950463921476,1.5256449026608393e-07,-0.0008509849656471169,0.0008509849656471169,7.241754117574247e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame259,2016-05-23,bonirob_2016-05-23-10-47-22_2,259,1251936,0.055483666896710374,0.05473842113334867,0.05446652268858074,-0.0007452457633617057,0.0007452457633617057,5.553912478085715e-07,-0.0010171442081296361,0.0010171442081296361,1.0345823401316646e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame268,2016-05-23,bonirob_2016-05-23-10-47-22_2,268,1251936,0.09541062801932366,0.096275688214094,0.09537193033208458,0.0008650601947703396,0.0008650601947703396,7.483291405760978e-07,-3.8697687239089285e-05,3.8697687239089285e-05,1.4975109976543737e-09
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame269,2016-05-23,bonirob_2016-05-23-10-47-22_2,269,1251936,0.1103171408123099,0.11734465659586432,0.11609322105551116,0.007027515783554428,0.007027515783554428,4.93859780881066e-05,0.0057760802432012676,0.0057760802432012676,3.3363102975900016e-05
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame285,2016-05-23,bonirob_2016-05-23-10-47-22_2,285,1251936,0.1246613245405516,0.1257588247322547,0.12515338706173137,0.001097500191703099,0.001097500191703099,1.2045066707883392e-06,0.0004920625211797813,0.0004920625211797813,2.4212552474980275e-07
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame289,2016-05-23,bonirob_2016-05-23-10-47-22_2,289,1251936,0.08033078368223295,0.08062313089487003,0.08011613699255765,0.000292347212637073,0.000292347212637073,8.546689273666596e-08,-0.00021464668967530187,0.00021464668967530187,4.6073201388565346e-08
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame297,2016-05-23,bonirob_2016-05-23-10-47-22_2,297,1251936,0.10444783119903893,0.10637604478184189,0.105718352093654,0.0019282135828029567,0.0019282135828029567,3.718007620905815e-06,0.0012705208946150737,0.0012705208946150737,1.6142233436534872e-06
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame300,2016-05-23,bonirob_2016-05-23-10-47-22_2,300,1251936,0.15316198272116147,0.15751204534417096,0.1572063462825287,0.004350062623009493,0.004350062623009493,1.892304482410423e-05,0.004044363561367226,0.004044363561367226,1.635687661651499e-05
