model_id,image_id,acquisition_date,N_valid,reference_crop_fraction,predicted_crop_fraction,signed_error,crop_FP,crop_FN,true_soil_pred_soil,true_soil_pred_crop,true_soil_pred_weed,true_soil_pred_dicot,true_soil_pred_grass,true_crop_pred_soil,true_crop_pred_crop,true_crop_pred_weed,true_crop_pred_dicot,true_crop_pred_grass,true_weed_pred_soil,true_weed_pred_crop,true_weed_pred_weed,true_weed_pred_dicot,true_weed_pred_grass,true_dicot_pred_soil,true_dicot_pred_crop,true_dicot_pred_weed,true_dicot_pred_dicot,true_dicot_pred_grass,true_grass_pred_soil,true_grass_pred_crop,true_grass_pred_weed,true_grass_pred_dicot,true_grass_pred_grass
M2,2016-05-06__bonirob_2016-05-06-11-21-29_10_frame21,2016-05-06,1251936,0.0018563249239577741,0.0020432354369552437,0.00018691051299746957,387,153,1247725,387,1500,0,0,111,2171,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame2,2016-05-09,1251936,0.006150474145643228,0.007581058456662322,0.0014305843110190937,2018,227,1237800,1817,1008,0,0,227,7473,0,0,0,917,201,2493,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame3,2016-05-09,1251936,0.006378121565319633,0.0071792807300053675,0.0008011591646857347,1396,393,1241054,1396,452,0,0,393,7592,0,0,0,292,0,757,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame4,2016-05-09,1251936,0.007060265061472791,0.008339883188917005,0.0012796181274442138,1827,225,1239709,1827,1070,0,0,225,8614,0,0,0,39,0,452,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame5,2016-05-09,1251936,0.006926072898295121,0.00778793804156123,0.0008618651432661089,1396,317,1239578,1396,1102,0,0,317,8354,0,0,0,719,0,470,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame6,2016-05-09,1251936,0.005177580962605117,0.006324604452623776,0.001147023490018659,1574,138,1240275,1333,1017,0,0,138,6344,0,0,0,1089,241,1499,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame7,2016-05-09,1251936,0.0063038366178462795,0.007017131866165683,0.0007132952483194033,1225,332,1242340,1225,98,0,0,332,7560,0,0,0,361,0,20,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame8,2016-05-09,1251936,0.0036655228382281523,0.004640013547018378,0.0009744907087902255,1288,68,1242925,1288,801,0,0,68,4521,0,0,0,1043,0,1290,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame9,2016-05-09,1251936,0.004685543030953659,0.005449160340464688,0.0007636173095110291,1153,197,1241999,1153,1095,0,0,197,5669,0,0,0,652,0,1171,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame10,2016-05-09,1251936,0.002288455639904915,0.0025432609973672776,0.00025480535746236254,446,127,1247236,446,570,0,0,127,2738,0,0,0,533,0,286,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame11,2016-05-09,1251936,0.005414813536794213,0.006082579301178335,0.0006677657643841218,1095,259,1241273,1095,878,0,0,259,6520,0,0,0,701,0,1210,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame12,2016-05-09,1251936,0.004493041177823787,0.005292602816757406,0.0007995616389336194,1283,282,1244470,1283,316,0,0,282,5343,0,0,0,95,0,147,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame13,2016-05-09,1251936,0.004524192929990032,0.005328547146179996,0.0008043542161899645,1201,194,1240625,1201,929,0,0,194,5470,0,0,0,804,0,2713,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame14,2016-05-09,1251936,0.0040353500498428035,0.006671267540832759,0.002635917490989955,3418,118,1230733,1441,741,0,0,118,4934,0,0,0,2140,1977,9852,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame15,2016-05-09,1251936,0.005711953326687626,0.006620945479641132,0.0009089921529535057,1377,239,1242324,1377,532,0,0,239,6912,0,0,0,447,0,105,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame16,2016-05-09,1251936,0.006085774352682565,0.006868561971218976,0.0007827876185364114,1179,199,1241030,1179,647,0,0,199,7420,0,0,0,949,0,512,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame17,2016-05-09,1251936,0.006692834138486313,0.007255961966106893,0.0005631278276205806,1002,297,1240085,1002,1461,0,0,297,8082,0,0,0,468,0,541,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame18,2016-05-09,1251936,0.004070495616389336,0.004822131482759502,0.0007516358663701662,1140,199,1245101,1140,128,0,0,199,4897,0,0,0,230,0,241,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame19,2016-05-09,1251936,0.0063126230094829126,0.0069508345474529045,0.000638211537969992,1060,261,1240826,1060,1385,0,0,261,7642,0,0,0,171,0,591,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame20,2016-05-09,1251936,0.0020927587352708127,0.0023867034736599953,0.00029394473838918267,518,150,1247962,518,385,0,0,150,2470,0,0,0,434,0,17,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-09__bonirob_2016-05-09-10-49-56_6_frame21,2016-05-09,1251936,0.0030856209902103623,0.0035025752115124095,0.0004169542213020472,686,164,1246530,686,141,0,0,164,3699,0,0,0,710,0,6,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame2,2016-05-11,1251936,0.008571524422973698,0.009113085652940726,0.0005415612299670275,1142,464,1239113,1142,789,0,0,464,10267,0,0,0,25,0,136,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame3,2016-05-11,1251936,0.008070700099685607,0.008879846893131918,0.0008091467934463106,1352,339,1240064,1352,416,0,0,339,9765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame4,2016-05-11,1251936,0.007236791657081512,0.0074987858804283925,0.0002619942233468807,820,492,1240620,820,892,0,0,492,8568,0,0,0,142,0,402,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame5,2016-05-11,1251936,0.006408474554609821,0.0072743335122562175,0.0008658589576463968,1351,267,1241582,1351,619,0,0,267,7756,0,0,0,309,0,52,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame6,2016-05-11,1251936,0.009390256370932699,0.010058022135316822,0.0006677657643841227,1169,333,1238421,1169,455,0,0,333,11423,0,0,0,82,0,53,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame7,2016-05-11,1251936,0.010087576361730952,0.01091030212407024,0.0008227257623392888,1441,411,1237000,1441,735,0,0,411,12218,0,0,0,2,0,129,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame8,2016-05-11,1251936,0.0072136275336758425,0.0077487986606344095,0.000535171126958567,1100,430,1240450,1100,565,0,0,430,8601,0,0,0,629,0,161,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame9,2016-05-11,1251936,0.0063509636275336755,0.006853385476573882,0.0005024218490402065,1098,469,1241565,1098,458,0,0,469,7482,0,0,0,93,0,771,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame10,2016-05-11,1251936,0.01043184316131176,0.010547663778340106,0.00011582061702834594,864,719,1237477,864,443,0,0,719,12341,0,0,0,1,0,91,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame11,2016-05-11,1251936,0.010645911612095186,0.012775413439664648,0.0021295018275694615,2951,285,1234058,2223,694,0,0,285,13043,0,0,0,49,728,856,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame12,2016-05-11,1251936,0.015160519387572527,0.015439287631316616,0.00027876824374408957,1398,1049,1230875,1398,412,0,0,1049,17931,0,0,0,78,0,193,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame13,2016-05-11,1251936,0.009163407714132352,0.009849545024665798,0.000686137310533446,1284,425,1238945,1284,235,0,0,425,11047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame14,2016-05-11,1251936,0.011268946655420085,0.012962323952662117,0.0016933772972420325,2645,525,1231305,1565,1487,0,0,525,13583,0,0,0,338,1080,2053,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame15,2016-05-11,1251936,0.006298245277713877,0.007656142167011732,0.001357896889297855,2049,349,1240084,1260,404,0,0,349,7536,0,0,0,240,789,1274,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame16,2016-05-11,1251936,0.011812105411139228,0.012559747463129106,0.0007476420519898774,1537,601,1235580,1537,31,0,0,601,14187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame17,2016-05-11,1251936,0.00662493929402142,0.007212828770799785,0.0005878894767783653,1012,276,1241111,1012,583,0,0,276,8018,0,0,0,400,0,536,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame18,2016-05-11,1251936,0.00860666998952023,0.009062763591749099,0.00045609360222886863,1417,846,1239082,1417,372,0,0,846,9929,0,0,0,84,0,206,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame19,2016-05-11,1251936,0.009348720701377706,0.009608318636096414,0.000259597934718709,966,641,1238164,966,637,0,0,641,11063,0,0,0,314,0,151,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame20,2016-05-11,1251936,0.003496185108503949,0.0036375661375661374,0.0001413810290621883,608,431,1244998,608,1953,0,0,175,3946,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-11__bonirob_2016-05-11-10-36-32_5_frame21,2016-05-11,1251936,0.005684795388901669,0.005766269202259541,8.147381335787181e-05,636,534,1243723,636,460,0,0,195,6583,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame0,2016-05-13,1251936,0.005416411062546329,0.006008294353704982,0.0005918832911586533,1023,282,1242460,1023,263,0,0,282,6499,0,0,0,643,0,766,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame1,2016-05-13,1251936,0.013172398589065255,0.01408857960790328,0.0009161810188380252,1667,520,1232070,1667,167,0,0,520,15971,0,0,0,1355,0,186,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame2,2016-05-13,1251936,0.01145745469416967,0.011935114894052093,0.00047766019988242266,969,371,1235606,969,78,0,0,371,13973,0,0,0,413,0,526,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame3,2016-05-13,1251936,0.008390205250108631,0.009566782966541421,0.0011765777164327897,1693,220,1237026,1693,511,0,0,220,10284,0,0,0,691,0,1511,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame4,2016-05-13,1251936,0.010958227896633694,0.011583659228586765,0.0006254313319530719,1129,346,1236223,1129,107,0,0,346,13373,0,0,0,516,0,242,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame5,2016-05-13,1251936,0.011196259233698847,0.011856836132198451,0.0006605768984996041,1242,415,1233963,1242,904,0,0,415,13602,0,0,0,206,0,1604,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame6,2016-05-13,1251936,0.0016638230708279017,0.0018499348209493136,0.0001861117501214119,297,64,1246566,297,723,0,0,64,2019,0,0,0,889,0,1378,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame7,2016-05-13,1251936,0.007358203614242262,0.0080595174194208,0.0007013138051785387,1184,306,1239325,1184,266,0,0,306,8906,0,0,0,1302,0,647,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame8,2016-05-13,1251936,0.0050873207576106125,0.005554597040104287,0.00046727628249367426,717,132,1244254,717,38,0,0,132,6237,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame9,2016-05-13,1251936,0.009434188329115866,0.009949390384172993,0.0005152020550571266,957,312,1236804,957,994,0,0,231,11499,81,0,0,754,0,616,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame10,2016-05-13,1251936,0.016710918130000255,0.018107155637348875,0.0013962375073486195,2095,347,1225369,1891,800,0,0,347,20574,0,0,0,996,204,1755,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame11,2016-05-13,1251936,0.006786289394985047,0.007095410628019324,0.00030912123303427665,904,517,1239748,904,511,0,0,517,7979,0,0,0,1858,0,419,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame12,2016-05-13,1251936,0.020456317255834165,0.021429210438872276,0.0009728931830381114,2293,1075,1220353,2293,653,0,0,883,24535,192,0,0,792,0,2235,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame13,2016-05-13,1251936,0.008532385042046878,0.009434987091991923,0.0009026020499450452,1395,265,1237748,1395,804,0,0,262,10417,3,0,0,972,0,335,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame14,2016-05-13,1251936,0.008769617616235974,0.009784845231705135,0.0010152276154691605,1606,335,1238903,1606,82,0,0,335,10644,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame15,2016-05-13,1251936,0.010665081921120569,0.01157567159982619,0.0009105896787056211,1572,432,1234243,1572,581,0,0,432,12920,0,0,0,1047,0,1141,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame16,2016-05-13,1251936,0.018384326355340846,0.01930450118855916,0.0009201748332183131,1808,656,1223331,1808,1028,0,0,656,22360,0,0,0,1276,0,1477,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame17,2016-05-13,1251936,0.02439661452342612,0.0259158615136876,0.0015192469902614823,2354,452,1218816,2354,50,0,0,452,30091,0,0,0,76,0,97,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame18,2016-05-13,1251936,0.003700668404774685,0.004255009840758633,0.0005543414359839485,798,104,1243411,798,751,0,0,104,4529,0,0,0,1670,0,673,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-13__bonirob_2016-05-13-11-50-19_2_frame19,2016-05-13,1251936,0.022745571658615137,0.017151036474707972,-0.005594535183907165,1838,8842,1215889,1838,1883,0,0,1438,19634,7404,0,0,614,0,3236,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame2,2016-05-18,1251936,0.0316509789637809,0.03331719832323697,0.0016662193594560726,2732,646,1206106,2732,1133,0,0,646,38979,0,0,0,360,0,1980,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame3,2016-05-18,1251936,0.043530979219385015,0.04556063568744728,0.0020296564680622672,3224,683,1194075,3224,56,0,0,683,53815,0,0,0,72,0,11,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame4,2016-05-18,1251936,0.027143560054188075,0.029183600439639086,0.0020400403854510113,3044,490,1214754,3044,40,0,0,490,33492,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame5,2016-05-18,1251936,0.03711691332464279,0.03923682999769956,0.0021199166730567695,2873,219,1201914,2873,143,0,0,219,46249,0,0,0,217,0,321,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame6,2016-05-18,1251936,0.03193453978478133,0.0339170692431562,0.0019825294583748695,3388,906,1204753,3388,590,0,0,686,39074,220,0,0,1145,0,2080,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame7,2016-05-18,1251936,0.038255949185900875,0.04065463410270174,0.0023986849168008625,3546,543,1200025,3546,175,0,0,543,47351,0,0,0,155,0,141,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame8,2016-05-18,1251936,0.03564958592132505,0.039453294737111164,0.003803708815786115,5542,780,1198472,3375,1693,0,0,780,43851,0,0,0,163,2167,1435,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame9,2016-05-18,1251936,0.04122654832195895,0.04243108273905375,0.0012045344170948033,3769,2261,1192281,3066,1049,0,0,1136,49352,1125,0,0,631,703,2593,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame10,2016-05-18,1251936,0.02559475883751246,0.026796896965979092,0.0012021381284666316,2125,620,1212405,2125,1512,0,305,620,31423,0,0,0,176,0,2974,0,396,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame11,2016-05-18,1251936,0.037093749201237126,0.041666666666666664,0.004572917465429538,6750,1025,1193244,3821,1380,0,0,1025,45414,0,0,0,583,2929,3540,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame12,2016-05-18,1251936,0.028921606216292205,0.0300510569230376,0.0011294507067453954,2356,942,1208997,1958,570,0,0,942,35266,0,0,0,940,398,2865,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame13,2016-05-18,1251936,0.022455620734606243,0.023442891649413388,0.0009872709148071451,2061,825,1221051,2061,158,0,0,825,27288,0,0,0,484,0,69,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame14,2016-05-18,1251936,0.03397697645886052,0.03555852695345449,0.001581550494593971,2732,752,1206230,2732,38,0,0,752,41785,0,0,0,188,0,211,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame15,2016-05-18,1251936,0.03399534800500984,0.035189498504715894,0.0011941504997060523,2642,1147,1205872,2642,746,0,0,864,41413,283,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame16,2016-05-18,1251936,0.03369101934923191,0.03558568489124045,0.001894665542008539,2926,554,1206313,2926,269,0,0,554,41625,0,0,0,35,0,214,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame17,2016-05-18,1251936,0.04001802009048386,0.04211796769163919,0.0020999476011553317,3468,839,1197593,3468,645,0,0,839,49261,0,0,0,17,0,113,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame18,2016-05-18,1251936,0.03988622421593436,0.04141665388646065,0.001530429670526294,3122,1206,1196648,3122,750,0,0,1120,48729,86,0,0,161,0,1320,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame19,2016-05-18,1251936,0.034518537688827546,0.03793564527260179,0.0034171075837742468,5040,762,1196726,2999,1813,0,0,762,42453,0,0,0,568,2041,4574,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame20,2016-05-18,1251936,0.03432603583569767,0.036152806533241315,0.0018267706975436462,3058,771,1205302,3058,387,0,0,771,42203,0,0,0,20,0,195,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-18__bonirob_2016-05-18-10-59-09_4_frame21,2016-05-18,1251936,0.03576700406410551,0.03655698054852644,0.0007899764844209317,1933,944,1200194,1929,887,0,0,944,43834,0,0,0,849,4,3295,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame23,2016-05-27,1251936,0.03964100401298469,0.04163950872888071,0.001998504715896021,3308,806,1197675,3308,264,0,151,643,48822,163,0,0,768,0,142,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame24,2016-05-27,1251936,0.027975072208163997,0.03004786187153337,0.002072789663369372,3016,421,1212899,3016,596,0,0,421,34602,0,0,0,134,0,268,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame25,2016-05-27,1251936,0.016089480612427473,0.018126325946374255,0.0020368453339467824,2795,245,1226955,2582,983,0,0,245,19898,0,0,0,738,213,322,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame26,2016-05-27,1251936,0.036676794979935076,0.038922916187408944,0.002246121207473868,3222,410,1198570,3222,2174,0,0,410,45507,0,0,0,429,0,1624,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame27,2016-05-27,1251936,0.06922398589065255,0.07280084604963832,0.00357686015898577,4752,274,1159693,4752,139,0,0,274,86390,0,0,0,365,0,323,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame28,2016-05-27,1251936,0.06601535541752933,0.06927510671472024,0.003259751297190916,4407,326,1163622,4330,358,0,0,326,82321,0,0,0,347,77,555,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame29,2016-05-27,1251936,0.08956368376658232,0.09376996907190144,0.004206285305319121,5904,638,1133455,5810,123,0,0,638,111490,0,0,0,122,94,204,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame30,2016-05-27,1251936,0.06041123507910948,0.06348407586330292,0.0030728407841934396,4824,977,1170587,4816,101,0,0,977,74654,0,0,0,573,8,220,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame31,2016-05-27,1251936,0.11599314980957492,0.1239967538276717,0.008003604018096772,10483,463,1095739,9957,74,0,0,463,144753,0,0,0,97,526,327,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame32,2016-05-27,1251936,0.09584036244664264,0.10173283618331927,0.005892473736676632,8127,750,1122969,7552,174,0,0,688,119236,62,0,0,194,575,486,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame33,2016-05-27,1251936,0.0950599711167344,0.09966483909720625,0.004604867980471841,6286,521,1125401,6286,219,0,0,521,118488,0,0,0,487,0,534,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame34,2016-05-27,1251936,0.08490769496204278,0.08961480459065001,0.004707109628607223,6368,475,1137665,6368,396,0,0,475,105824,0,0,0,115,0,1093,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame35,2016-05-27,1251936,0.09278589320859852,0.09769828489635253,0.004912391687754009,6580,430,1127724,6580,462,0,0,430,115732,0,0,0,274,0,734,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame36,2016-05-27,1251936,0.07053715205889119,0.07583215116427677,0.005294999105385584,6918,289,1154377,6918,403,0,0,289,88019,0,0,0,552,0,1378,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame37,2016-05-27,1251936,0.06262141195716076,0.0648715269790149,0.0022501150218541405,3395,578,1168578,3395,248,0,0,578,77820,0,0,0,516,0,801,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame38,2016-05-27,1251936,0.06668072489328528,0.07002993763259464,0.003349212739309368,4594,401,1162720,4594,473,0,0,401,83079,0,0,0,108,0,561,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame39,2016-05-27,1251936,0.06581406717276282,0.06772151292078828,0.0019074457480254547,2962,574,1165073,2962,793,0,0,497,81821,77,0,0,213,0,500,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame40,2016-05-27,1251936,0.09375878639163664,0.09678370140326661,0.0030249150116299778,4639,852,1127176,4639,401,0,0,852,116528,0,0,0,722,0,1618,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame41,2016-05-27,1251936,0.00556338343174092,0.005824578892211742,0.0002611954604708226,509,182,1242856,509,402,0,0,182,6783,0,0,0,813,0,391,0,0,0,0,0,0,0,0,0,0,0,0
M2,2016-05-27___2016-05-27-10-26-48_5_frame42,2016-05-27,1251936,0.08761869616338215,0.09043513406436111,0.002816437900978963,4322,796,1136670,4322,318,0,0,796,108897,0,0,0,352,0,581,0,0,0,0,0,0,0,0,0,0,0,0
M3,2016-04-29__1461926009_604845562,2016-04-29,1251936,0.0008227257623392889,0.0,-0.0008227257623392889,0,1030,1250792,0,114,0,0,331,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3,2016-04-29__1461926010_604880009,2016-04-29,1251936,0.002239731104465404,0.0002675855634792833,-0.0019721455409861203,19,2488,1248794,19,229,0,0,996,316,1492,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3,2016-04-29__1461926011_604916128,2016-04-29,1251936,0.001242076272269509,0.0,-0.001242076272269509,0,1555,1250030,0,226,0,0,463,0,1092,0,0,123,0,2,0,0,0,0,0,0,0,0,0,0,0,0
